Case Number,Date of Crash,Crash Severity,Longitude,Latitude
20251490383,20250705,Property Damage Only,-90.6465497896,42.1788126702
20251490388,20250706,Property Damage Only,-91.7484324763,43.2855691189
20251490392,20250705,Property Damage Only,-93.1811284659,41.000803005
20251490393,20250706,Property Damage Only,-91.527207174,43.2064858459
20251490399,20250706,Property Damage Only,-93.7282651295,41.8041059139
20251490401,20250704,Property Damage Only,-91.5718879811,40.9879726953
20251490405,20250704,Property Damage Only,-91.1789152399,41.0654470287
20251490446,20250706,Property Damage Only,-90.6654403177,42.4919755338
20251490451,20250706,Property Damage Only,-94.3895811098,42.0061052395
20251490452,20250707,Property Damage Only,-92.7478128479,42.5703634504
20251490453,20250707,Property Damage Only,-96.6060169747,42.7552335184
20251490454,20250704,Property Damage Only,-92.8484198399,40.7248087366
20251490460,20250706,Property Damage Only,-95.8440731449,41.2328936075
20251490461,20250702,Property Damage Only,-90.8312713845,42.4404195458
20251490466,20250707,Property Damage Only,-91.1364985661,42.8190405894
20251490495,20250706,Suspected Minor Injury Crash,-93.5708876542,41.9968131201
20251490498,20250705,Property Damage Only,-91.2670468563,42.1134884823
20251490523,20250704,Property Damage Only,-91.7765265878,43.2761572275
20251490524,20250706,Property Damage Only,-91.7318011876,43.4380013042
20251490532,20250627,Property Damage Only,-92.0563766898,42.1811110091
20251490534,20250702,Property Damage Only,-92.0288224183,42.108686472
20251490535,20250706,Property Damage Only,-91.9887927079,41.9635707794
20251490538,20250705,Property Damage Only,-91.2585362466,41.277379407
20251490546,20250703,Property Damage Only,-91.9937529052,40.9816539673
20251490553,20250703,Property Damage Only,-94.8218688346,41.4971767275
20251490557,20250706,Property Damage Only,-93.3409704746,43.0021144384
20251490565,20250705,Property Damage Only,-91.3676138881,42.6319560045
20251490566,20250706,Property Damage Only,-91.5833763907,42.4641634034
20251490571,20250707,Property Damage Only,-90.2727309829,41.7924834033
20251490572,20250704,Property Damage Only,-91.7157773316,41.3268233268
20251490573,20250707,Property Damage Only,-93.8982405737,42.1238799588
20251490575,20250703,Property Damage Only,-91.8742789132,41.1003276065
20251490599,20250706,Property Damage Only,-92.1722209233,40.8742364181
20251490633,20250701,Property Damage Only,-93.0515664641,42.440971847
20251490634,20250703,Property Damage Only,-93.2763210748,42.4481253457
20251490635,20250706,Property Damage Only,-93.0660288809,42.4460437948
20251490643,20250702,Property Damage Only,-94.918870809,42.4541520044
20251490658,20250701,Property Damage Only,-91.6201640614,41.6224848466
20251490665,20250703,Suspected Minor Injury Crash,-91.1166619201,42.4310750208
20251490676,20250617,Property Damage Only,-91.8104636211,42.8737198069
20251490677,20250701,Property Damage Only,-91.9990345277,42.9647285774
20251490680,20250705,Property Damage Only,-91.6187897928,42.6874556455
20251490682,20250704,Property Damage Only,-91.245436525,42.0962195712
20251490685,20250706,Property Damage Only,-93.7969104887,42.4119880524
20251490686,20250707,Property Damage Only,-92.4560408793,42.2749718288
20251490691,20250705,Property Damage Only,-94.6781375436,42.559035479
20251490718,20250703,Property Damage Only,-90.4991335502,41.8075992809
20251490725,20250707,Property Damage Only,-90.509918415,41.7133960524
20251490727,20250707,Property Damage Only,-91.9095236162,42.6480509478
20251490729,20250707,Property Damage Only,-94.4050734661,42.7323450923
20251490730,20250707,Property Damage Only,-93.3457750834,43.1476292005
20251490739,20250707,Suspected Minor Injury Crash,-91.6055061826,43.0735494606
20251490740,20250624,Property Damage Only,-94.0128419428,41.483189261
20251490741,20250707,Property Damage Only,-93.9502435377,41.3443785089
20251490743,20250708,Property Damage Only,-91.3020636456,43.073194558
20251490746,20250708,Property Damage Only,-91.0381000054,41.5593159865
20251490757,20250708,Property Damage Only,-92.662575517,42.4634970004
20251490763,20250707,Property Damage Only,-93.7969858122,42.4006580474
20251490764,20250708,Property Damage Only,-91.1516299391,42.4854433767
20251490768,20250707,Property Damage Only,-92.063842191,43.3711479057
20251490775,20250703,Property Damage Only,-93.4380541114,43.224195934
20251490779,20250707,Property Damage Only,-95.8279007635,41.0825863576
20251490816,20250704,Property Damage Only,-91.4464231578,43.2179424407
20251490818,20250626,Property Damage Only,-93.0088518641,42.0078694554
20251490863,20250708,Property Damage Only,-92.6137903063,43.0026100889
20251490865,20250707,Property Damage Only,-92.7333334905,40.7399149346
20251490885,20250708,Property Damage Only,-91.3098479235,43.172414817
20251490887,20250705,Property Damage Only,-91.546914863,42.1819037751
20251490897,20250709,Property Damage Only,-93.1259152249,40.722209054
20251490899,20250708,Property Damage Only,-91.1575144371,42.2546242969
20251490901,20250708,Property Damage Only,-91.3033771345,41.5827221454
20251490902,20250708,Property Damage Only,-91.3274481778,41.4526182068
20251490903,20250703,Property Damage Only,-92.4563663086,40.9428395144
20251490913,20250708,Property Damage Only,-92.0470921617,41.9635291114
20251490914,20250704,Property Damage Only,-92.4724460231,42.6707311665
20251490926,20250708,Property Damage Only,-91.3035843978,42.4710616309
20251490950,20250708,Property Damage Only,-91.1304197518,42.7690715618
20251490951,20250709,Suspected Minor Injury Crash,-91.192181956,43.0447490396
20251490956,20250707,Property Damage Only,-92.5544861128,43.2796629419
20251490958,20250708,Property Damage Only,-93.7249505198,42.4489036867
20251490959,20250629,Property Damage Only,-91.8894359711,42.3824597954
20251490961,20250708,Property Damage Only,-91.9759921054,42.3118481923
20251490962,20250706,Property Damage Only,-92.6725981199,43.0461887111
20251490994,20250628,Property Damage Only,-91.2191040231,43.3359268331
20251491011,20250624,Property Damage Only,-92.4778490616,42.469531741
20251491038,20250709,Property Damage Only,-94.0480377161,42.3369830011
20251491039,20250709,Property Damage Only,-93.6866369561,40.5932221809
20251491044,20250701,Suspected Minor Injury Crash,-93.0926404223,43.2116430636
20251491045,20250710,Property Damage Only,-91.9485200702,40.6906433478
20251491047,20250709,Property Damage Only,-91.522798109,41.9758753284
20251491048,20250710,Property Damage Only,-93.1760243061,41.0443024911
20251491051,20250708,Suspected Minor Injury Crash,-95.3287629909,43.35121948
20251491052,20250706,Property Damage Only,-90.6091332117,41.5161220878
20251491061,20250710,Property Damage Only,-90.6970342246,42.5709872587
20251491065,20250708,Property Damage Only,-90.9805634083,41.491939942
20251491082,20250708,Property Damage Only,-93.6548446357,42.4488393307
20251491087,20250710,Suspected Minor Injury Crash,-91.4951960516,40.4578279061
20251491091,20250710,Property Damage Only,-93.1206909123,42.7380732032
20251491096,20250709,Property Damage Only,-91.8728169793,41.8199424096
20251491097,20250709,Property Damage Only,-92.0663879853,41.642665796
20251491100,20250710,Property Damage Only,-92.2091010748,42.9224819564
20251491104,20250709,Property Damage Only,-91.2812737747,40.7396759811
20251491109,20250709,Property Damage Only,-92.2163529297,41.8294740543
20251491143,20250709,Property Damage Only,-93.0759364153,42.4335914036
20251491144,20250710,Property Damage Only,-93.1864765121,42.3607861572
20251491156,20250710,Property Damage Only,-91.5501030509,42.0071153503
20251491170,20250709,Property Damage Only,-95.6786233281,41.9000234473
20251491226,20250710,Property Damage Only,-92.8100211987,42.911764733
20251491227,20250710,Property Damage Only,-93.2618646466,42.6090033428
20251491228,20250710,Property Damage Only,-90.590634606,41.9062445133
20251491232,20250710,Property Damage Only,-91.6494533218,41.061420847
20251491245,20250710,Property Damage Only,-92.9695428902,41.4241146687
20251491246,20250708,Property Damage Only,-91.6092999103,40.6723714701
20251491264,20250626,Property Damage Only,-93.007946147,42.007860515
20251491277,20250711,Property Damage Only,-95.554531646,42.7099556412
20251491278,20250630,Property Damage Only,-91.3031659212,41.2216421816
20251491279,20250710,Property Damage Only,-91.1957894399,41.1894205625
20251491280,20250710,Property Damage Only,-91.5337321966,42.4691224749
20251491325,20250704,Property Damage Only,-91.6486730911,42.5125559609
20251491333,20250711,Property Damage Only,-92.6626450482,43.0386856443
20251491350,20250709,Property Damage Only,-93.5585133625,41.3941370977
20251491361,20250711,Possible/Unknown Injury Crash,-91.4106300192,41.9046584678
20251491368,20250711,Property Damage Only,-92.7411764666,43.1321994706
20251491373,20250711,Property Damage Only,-91.2808034142,40.938266067
20251491391,20250711,Property Damage Only,-94.1811918682,42.6933223709
20251491396,20250703,Property Damage Only,-93.2007055331,43.1775384898
20251491406,20250523,Property Damage Only,-93.3711963152,41.7597169079
20251491446,20250712,Property Damage Only,-93.2723312767,42.8031745434
20251491460,20250712,Property Damage Only,-90.8509077275,41.967764216
20251491466,20250703,Property Damage Only,-91.7014694829,42.083176127
20251491467,20250712,Property Damage Only,-92.6725270474,43.089538449
20251491477,20250713,Property Damage Only,-91.2220219638,41.4644840657
20251491483,20250712,Suspected Minor Injury Crash,-93.3557480605,43.1729292032
20251491484,20250713,Property Damage Only,-90.694009791,42.5661086495
20251491489,20250712,Property Damage Only,-94.106753847,42.3536416431
20251491493,20250711,Property Damage Only,-91.9830343712,41.7751714709
20251491497,20250623,Property Damage Only,-94.5499978133,43.2414117519
20251491499,20250624,Property Damage Only,-94.7579383762,43.1942105501
20251491500,20250701,Property Damage Only,-94.4476168451,43.0828849638
20251491506,20250713,Property Damage Only,-94.2424171377,42.0755926734
20251491507,20250617,Property Damage Only,-94.4990061317,43.082943591
20251491516,20250713,Property Damage Only,-93.4781942868,43.1987408847
20251491541,20250712,Property Damage Only,-91.9476046978,42.6859330193
20251491557,20250713,Property Damage Only,-91.4824131971,42.7822750333
20251491558,20250713,Property Damage Only,-93.0042462957,43.1971377929
20251491559,20250713,Property Damage Only,-90.3719612667,42.1928755641
20251491561,20250712,Property Damage Only,-94.2271677319,42.7726623586
20251491571,20250702,Property Damage Only,-93.4531954543,42.6772453234
20251491573,20250710,Property Damage Only,-93.636981445,42.726594527
20251491575,20250713,Property Damage Only,-91.3102920201,41.5535336574
20251491594,20250711,Property Damage Only,-93.6990290509,42.0144237224
20251491596,20250713,Property Damage Only,-93.5686525885,42.0644275486
20251491597,20250714,Property Damage Only,-93.5692712778,42.009178224
20251491598,20250713,Property Damage Only,-93.5019714236,42.1872981277
20251491617,20250712,Property Damage Only,-93.4157875863,41.4659368976
20251491623,20250711,Property Damage Only,-92.2638301783,42.4734092077
20251491630,20250705,Property Damage Only,-90.9101353212,41.7421623441
20251491634,20250711,Property Damage Only,-92.4791248296,41.4682293031
20251491635,20250712,Property Damage Only,-92.6410020057,41.2455035814
20251491636,20250713,Property Damage Only,-91.5655178591,40.566545555
20251491653,20250713,Property Damage Only,-92.7541298064,43.1274734608
20251491657,20250713,Property Damage Only,-91.5524486248,41.0049531778
20251491658,20250713,Property Damage Only,-93.0636818185,41.6594911438
20251491659,20250713,Property Damage Only,-94.2957316164,42.4516891858
20251491662,20250713,Property Damage Only,-91.565105729,40.5626127388
20251491670,20250711,Property Damage Only,-96.2694679074,42.4457161025
20251491678,20250714,Property Damage Only,-90.856259358,41.456661765
20251491701,20250714,Property Damage Only,-93.5708586124,42.1756370371
20251491702,20250522,Property Damage Only,-94.3568307105,41.2521290512
20251491705,20250710,Property Damage Only,-91.1969738688,41.2474641487
20251491706,20250711,Property Damage Only,-91.2348495202,41.2843954904
20251491708,20250712,Property Damage Only,-93.0354557772,42.4625922559
20251491713,20250703,Property Damage Only,-95.3092094201,42.654590783
20251491725,20250712,Property Damage Only,-91.2007334079,41.3200310246
20251491727,20250707,Property Damage Only,-91.7220831011,42.4684777862
20251491733,20250704,Property Damage Only,-93.7179093933,42.0200984108
20251491742,20250712,Property Damage Only,-93.9127843073,41.8239449339
20251491743,20250713,Property Damage Only,-93.9355446481,41.5520651088
20251491748,20250713,Property Damage Only,-92.1296022473,43.4438915
20251491749,20250711,Property Damage Only,-91.1366912497,41.2471255734
20251491767,20250713,Property Damage Only,-91.5619851442,41.6855313517
20251491769,20250713,Property Damage Only,-91.5614688308,41.6855158822
20251491773,20250712,Property Damage Only,-92.8302178966,40.8512096077
20251491779,20250714,Property Damage Only,-94.0128309546,41.4994024854
20251491786,20250714,Property Damage Only,-94.195310327,41.0331936129
20251491788,20250708,Property Damage Only,-95.1504394877,43.2034505477
20251491795,20250714,Property Damage Only,-94.1494038819,41.8848676335
20251491798,20250714,Property Damage Only,-91.3994106295,40.8210604237
20251491811,20250714,Property Damage Only,-93.7793418759,41.1603646852
20251491814,20250715,Property Damage Only,-91.476914629,40.9452036142
20251491819,20250713,Property Damage Only,-90.4427826273,41.5545107893
20251491826,20250715,Property Damage Only,-93.5698491053,42.0427879126
20251491827,20250712,Property Damage Only,-93.5240231906,41.6002267888
20251491849,20250621,Property Damage Only,-93.0469524942,42.0081123808
20251491861,20250707,Property Damage Only,-91.4249204363,41.9794823608
20251491868,20250710,Property Damage Only,-95.1286672386,43.4002492881
20251491871,20250715,Property Damage Only,-91.4305974082,41.3363660931
20251491872,20250715,Property Damage Only,-91.4118516619,41.3150048413
20251491874,20250715,Property Damage Only,-93.6369877302,42.539448642
20251491877,20250715,Property Damage Only,-92.6389916669,41.0051903986
20251491889,20250714,Property Damage Only,-92.717580127,41.2610391896
20251491916,20250714,Property Damage Only,-91.2796895224,40.6484903785
20251491931,20250714,Property Damage Only,-94.0139112729,41.605416714
20251491943,20250715,Property Damage Only,-95.6605065341,41.4007791797
20251491975,20250611,Property Damage Only,-92.3951924518,40.8519831552
20251491976,20250713,Property Damage Only,-91.6929657414,42.4618814146
20251491990,20250715,Property Damage Only,-90.3923286042,42.222941472
20251492005,20250716,Property Damage Only,-92.7422180698,43.0949575345
20251492064,20250716,Property Damage Only,-91.2297622415,42.1632087573
20251492077,20250713,Property Damage Only,-92.5650283745,42.3258174849
20251492078,20250715,Property Damage Only,-91.5033995592,40.4224314514
20251492083,20250715,Property Damage Only,-92.5730274261,41.4805780933
20251492103,20250715,Property Damage Only,-96.4501250604,42.570168816
20251492105,20250715,Property Damage Only,-90.4086984647,42.2377123335
20251492136,20250716,Property Damage Only,-93.0529098546,42.2452861124
20251492142,20250714,Property Damage Only,-91.3716978532,40.8695676857
20251492143,20250714,Property Damage Only,-91.2699811829,40.8271187233
20251492169,20250716,Property Damage Only,-94.4514287156,42.0346463505
20251492170,20250626,Property Damage Only,-91.3792039085,43.0301720817
20251492171,20250710,Property Damage Only,-91.4587672195,42.7725127291
20251492172,20250716,Property Damage Only,-92.5561553082,42.9626165734
20251492177,20250716,Property Damage Only,-93.2409640863,43.4831477236
20251492185,20250714,Property Damage Only,-93.6890845864,41.5136516065
20251492203,20250707,Property Damage Only,-93.5759854303,41.6881944578
20251492211,20250717,Property Damage Only,-95.8662463285,41.2196623765
20251492215,20250711,Property Damage Only,-93.2801277968,41.8304816548
20251492218,20250717,Property Damage Only,-90.439655473,41.8155102884
20251492233,20250617,Property Damage Only,-92.1454935439,41.9634120686
20251492236,20250713,Property Damage Only,-90.799318689,42.5667037488
20251492238,20250713,Property Damage Only,-90.8420284852,42.4408567962
20251492239,20250716,Property Damage Only,-90.7062182818,42.4186227064
20251492240,20250716,Property Damage Only,-90.8502193779,42.4224776425
20251492247,20250716,Property Damage Only,-92.4859070507,42.7150906476
20251492250,20250717,Property Damage Only,-92.581425671,42.0172481116
20251492257,20250716,Property Damage Only,-91.4022917816,40.905973197
20251492262,20250717,Property Damage Only,-91.2866860926,42.4582024066
20251492268,20250512,Property Damage Only,-93.5372329857,43.1195877115
20251492287,20250716,Property Damage Only,-91.5501023421,42.0772834137
20251492290,20250715,Property Damage Only,-91.9833999659,42.6234158257
20251492301,20250711,Property Damage Only,-92.5336671411,42.7007421258
20251492303,20250711,Property Damage Only,-91.1924129942,43.0197375651
20251492313,20250716,Property Damage Only,-93.0061588154,40.7394660886
20251492315,20250716,Property Damage Only,-93.0188317696,40.7394917426
20251492349,20250717,Property Damage Only,-91.1586281322,42.8894213141
20251492358,20250718,Property Damage Only,-92.7905305536,42.6030772916
20251492359,20250717,Property Damage Only,-90.7834149537,41.4582077503
20251492374,20250226,Property Damage Only,-93.656336431,42.0344722119
20251492379,20250617,Property Damage Only,-95.13835693,41.4986612201
20251492384,20250716,Property Damage Only,-93.5644785635,42.0079950071
20251492386,20250717,Property Damage Only,-93.1304618881,41.5221543539
20251492401,20250718,Property Damage Only,-91.8031507483,40.9953262759
20251492418,20250717,Property Damage Only,-93.8574938581,41.7745720368
20251492439,20250716,Property Damage Only,-93.3789583827,43.1620308951
20251492445,20250707,Property Damage Only,-92.8317686196,42.0069899639
20251492447,20250713,Property Damage Only,-92.9986836957,42.0077256827
20251492449,20250713,Property Damage Only,-91.8480779024,41.7592073445
20251492473,20250717,Property Damage Only,-91.5141160401,42.0196331877
20251492492,20250718,Property Damage Only,-94.6519169122,41.6223639456
20251492496,20250718,Property Damage Only,-91.6483789602,42.1032323924
20251492499,20250718,Property Damage Only,-90.6545884335,41.9908561678
20251492501,20250719,Property Damage Only,-94.3514103771,41.4929408062
20251492502,20250717,Property Damage Only,-90.6715791213,42.2070970171
20251492513,20250719,Property Damage Only,-90.2581209911,41.8843994955
20251492520,20250714,Suspected Serious Injury Crash,-92.6016780537,41.6310043727
20251492524,20250717,Property Damage Only,-91.703415523,40.7890795769
20251492526,20250717,Property Damage Only,-91.4241082942,40.6329499265
20251492577,20250718,Property Damage Only,-91.8318146194,43.3918121646
20251492584,20250719,Property Damage Only,-93.7981965664,41.2270015123
20251492590,20250719,Property Damage Only,-92.6958059556,40.7828021351
20251492692,20250720,Property Damage Only,-92.4783957039,42.9653954136
20251492695,20250719,Property Damage Only,-92.0651355997,41.5373077797
20251492713,20250720,Property Damage Only,-91.7347851811,42.0432449534
20251492722,20250717,Property Damage Only,-90.9858850058,42.4408643022
20251492727,20250720,Property Damage Only,-91.0156161958,42.4426618324
20251492732,20250719,Property Damage Only,-92.8911412334,42.0030086256
20251492735,20250718,Property Damage Only,-93.3722004748,42.0078338031
20251492736,20250719,Property Damage Only,-93.5814832831,42.0545461435
20251492737,20250720,Possible/Unknown Injury Crash,-93.6593732746,42.0687876752
20251492763,20250721,Property Damage Only,-93.222538674,42.9515810682
20251492766,20250718,Property Damage Only,-91.1936629361,42.2627283561
20251492767,20250719,Property Damage Only,-96.2995608174,43.2003069111
20251492778,20250718,Property Damage Only,-91.231384711,43.3790228096
20251492799,20250721,Property Damage Only,-92.1668823888,42.8474303086
20251492800,20250720,Property Damage Only,-92.0424712772,41.6870899504
20251492802,20250718,Property Damage Only,-94.0282549673,41.8619144441
20251492829,20250715,Property Damage Only,-91.8766342226,42.1385492415
20251492831,20250716,Property Damage Only,-92.1231571151,41.9061144206
20251492833,20250719,Property Damage Only,-91.871490473,42.2230310279
20251492837,20250706,Property Damage Only,-95.1301303609,42.8870943927
20251492839,20250718,Suspected Minor Injury Crash,-95.1695469302,41.6256909712
20251492844,20250711,Property Damage Only,-95.8055567774,41.1546542088
20251492846,20250719,Property Damage Only,-94.8223205122,42.5172897568
20251492857,20250716,Property Damage Only,-92.1688304107,42.7732856904
20251492859,20250719,Property Damage Only,-92.0311690091,43.2990470002
20251492898,20250712,Property Damage Only,-92.4658851472,42.4201601342
20251492899,20250712,Property Damage Only,-95.290453162,42.475044534
20251492907,20250721,Property Damage Only,-90.851251064,41.5187414472
20251492909,20250719,Property Damage Only,-91.5509623671,41.53185161
20251492915,20250707,Property Damage Only,-91.7274276072,41.9783894633
20251492919,20250721,Property Damage Only,-92.1009941386,41.177490479
20251492923,20250721,Property Damage Only,-94.3058509715,42.4382998488
20251492950,20250722,Property Damage Only,-93.5808921441,41.8926093978
20251492951,20250722,Property Damage Only,-91.0144879226,41.6700523161
20251492954,20250721,Property Damage Only,-90.7391045244,41.5091780258
20251492956,20250722,Property Damage Only,-93.6986377201,42.0856586619
20251492965,20250721,Property Damage Only,-91.5336509546,42.193632
20251492966,20250722,Property Damage Only,-90.6837507342,42.0920257159
20251492972,20250721,Property Damage Only,-91.6592730891,43.1324979456
20251492996,20250721,Property Damage Only,-93.6067395697,41.3911365934
20251493000,20250714,Property Damage Only,-94.8103637146,41.7317317276
20251493007,20250626,Property Damage Only,-93.3490338541,43.3503778381
20251493034,20250710,Property Damage Only,-91.7420664437,42.6868047724
20251493040,20250721,Property Damage Only,-91.7273526531,42.5295589367
20251493049,20250721,Property Damage Only,-91.3144529025,40.9336916181
20251493052,20250722,Property Damage Only,-91.4284642491,40.9263304015
20251493067,20250616,Property Damage Only,-91.3901587531,43.068425895
20251493068,20250722,Property Damage Only,-92.5422608491,43.0686953208
20251493070,20250721,Property Damage Only,-94.3195027342,42.5585853154
20251493094,20250718,Property Damage Only,-96.0697418045,41.8178944358
20251493102,20250720,Property Damage Only,-91.3457945118,41.252257139
20251493103,20250721,Property Damage Only,-91.1787454547,41.1168499665
20251493109,20250722,Property Damage Only,-91.4556239451,41.8891509637
20251493111,20250722,Property Damage Only,-91.470186446,41.8784570688
20251493112,20250722,Property Damage Only,-91.6764139105,42.2315007731
20251493113,20250723,Property Damage Only,-94.5742540912,40.6759686897
20251493140,20250723,Property Damage Only,-90.4324873729,41.6789989526
20251493142,20250722,Property Damage Only,-91.5778802035,42.5902096495
20251493144,20250723,Property Damage Only,-92.2988595956,43.1464266401
20251493154,20250721,Property Damage Only,-91.9486318517,42.7733308017
20251493155,20250723,Property Damage Only,-91.7206352385,43.264524148
20251493187,20250706,Property Damage Only,-91.0645796294,41.6427344093
20251493206,20250720,Property Damage Only,-91.4435607902,40.4574413177
20251493213,20250723,Possible/Unknown Injury Crash,-91.1351989467,40.8608692382
20251493223,20250723,Property Damage Only,-91.0135811444,41.4616307608
20251493227,20250723,Property Damage Only,-90.5433779133,41.7112706947
20251493239,20250723,Property Damage Only,-90.9937289274,41.4639701366
20251493247,20250716,Property Damage Only,-91.4469855242,41.2491181022
20251493251,20250723,Property Damage Only,-95.9964875728,42.1647902404
20251493252,20250722,Property Damage Only,-91.8704229256,41.7615638459
20251493254,20250723,Property Damage Only,-92.0072550044,41.6157794956
20251493267,20250723,Property Damage Only,-91.8045797577,42.1080103023
20251493290,20250721,Property Damage Only,-93.2365708597,41.8604194879
20251493292,20250723,Property Damage Only,-93.2876590558,41.6698403565
20251493295,20250724,Property Damage Only,-93.4323410708,41.4755408866
20251493296,20250718,Property Damage Only,-94.872569903,41.3639959375
20251493304,20250723,Property Damage Only,-92.8065881985,41.4463669158
20251493314,20250723,Property Damage Only,-92.4120109104,41.0012112901
20251493335,20250723,Property Damage Only,-91.4444404892,40.513342001
20251493379,20250723,Property Damage Only,-91.3931330454,42.8507293154
20251493397,20250724,Property Damage Only,-92.6349533042,43.0670384399
20251493409,20250716,Property Damage Only,-91.1479699682,41.6703360787
20251493418,20250722,Property Damage Only,-90.6015223609,42.4062758401
20251493422,20250725,Property Damage Only,-96.3040349176,42.3112924434
20251493431,20250725,Property Damage Only,-95.676715194,41.3544613939
20251493432,20250725,Property Damage Only,-92.6041126649,42.7301401298
20251493434,20250724,Property Damage Only,-91.4236445527,40.5963518171
20251493460,20250720,Property Damage Only,-93.1959651472,42.2957639738
20251493487,20250724,Property Damage Only,-91.8193964916,43.0586129908
20251493533,20250725,Property Damage Only,-90.7585134687,42.4786966798
20251493542,20250725,Property Damage Only,-90.6752245704,42.1664835373
20251493548,20250726,Property Damage Only,-91.3149224446,41.4716923854
20251493551,20250726,Property Damage Only,-93.8895608232,41.643879845
20251493553,20250723,Suspected Minor Injury Crash,-93.3306930017,41.7925450506
20251493554,20250725,Property Damage Only,-92.5152746592,43.0377511316
20251493555,20250726,Property Damage Only,-91.4435762297,40.4981420523
20251493572,20250726,Property Damage Only,-95.950079895,41.9992337222
20251493595,20250726,Suspected Minor Injury Crash,-91.7256814352,42.0181244872
20251493602,20250726,Property Damage Only,-94.6987563485,43.1193043003
20251493611,20250725,Property Damage Only,-93.7969991926,42.4026752881
20251493629,20250726,Property Damage Only,-91.4435828048,41.9947775262
20251493633,20250722,Property Damage Only,-90.4936494015,41.5261447152
20251493636,20250726,Property Damage Only,-91.5776412644,40.987989791
20251493639,20250722,Property Damage Only,-92.1844286078,42.4686659639
20251493641,20250625,Property Damage Only,-92.0811639417,42.3605882218
20251493653,20250726,Property Damage Only,-92.4558845051,42.965236588
20251493667,20250727,Property Damage Only,-93.986111934,40.6671133901
20251493716,20250726,Property Damage Only,-95.5171449485,42.3429986238
20251493738,20250722,Property Damage Only,-94.4948557377,40.8849948038
20251493740,20250727,Property Damage Only,-93.5947977074,41.5177718388
20251493743,20250727,Property Damage Only,-91.5483836994,43.0243570888
20251493750,20250727,Property Damage Only,-91.1709570561,41.4438679121
20251493758,20250727,Property Damage Only,-90.768930443,42.5610278796
20251493759,20250706,Property Damage Only,-91.5991224592,42.0129748657
20251493808,20250721,Property Damage Only,-91.99344756,42.1520262335
20251493809,20250722,Property Damage Only,-92.0953598171,42.1374652897
20251493810,20250723,Property Damage Only,-92.2212210149,41.9641759184
20251493812,20250727,Property Damage Only,-91.9139433266,41.9632112954
20251493817,20250727,Property Damage Only,-96.0998748621,42.6341459494
20251493824,20250725,Property Damage Only,-91.1652393183,42.4710642056
20251493831,20250725,Property Damage Only,-92.8422558523,40.9627144081
20251493846,20250727,Property Damage Only,-92.4484227291,41.3292166237
20251493850,20250725,Property Damage Only,-94.7271075448,42.3098518615
20251493883,20250724,Property Damage Only,-91.8142716998,42.9305814977
20251493891,20250719,Property Damage Only,-91.4657596984,41.2638807916
20251493892,20250717,Property Damage Only,-92.0230040309,42.2974074011
20251493910,20250727,Property Damage Only,-93.9143945213,41.8304800776
20251493917,20250727,Property Damage Only,-93.3496022459,42.8342313329
20251493923,20250725,Property Damage Only,-92.0427325364,42.885731305
20251493925,20250727,Property Damage Only,-93.7170526035,41.7625824573
20251493929,20250727,Property Damage Only,-91.3525203636,40.8270120687
20251493931,20250718,Property Damage Only,-91.6278727417,41.6201092261
20251493945,20250727,Property Damage Only,-93.5771743246,41.6787040041
20251493982,20250721,Property Damage Only,-91.5447332583,41.0426887464
20251493985,20250718,Property Damage Only,-92.9625021966,41.3891811139
20251493989,20250720,Property Damage Only,-93.0309388858,41.4558030956
20251494017,20250729,Property Damage Only,-91.3497084336,41.3971678208
20251494019,20250728,Property Damage Only,-92.498388977,41.0788732385
20251494029,20250728,Property Damage Only,-91.2926979507,40.6861033468
20251494030,20250729,Property Damage Only,-91.3079920387,40.6704652189
20251494046,20250729,Property Damage Only,-91.3340378404,41.2447556064
20251494055,20250725,Property Damage Only,-91.3146346861,40.6707155352
20251494077,20250725,Property Damage Only,-94.0704104883,41.5872775805
20251494089,20250721,Suspected Minor Injury Crash,-92.4468484341,41.8880268111
20251494097,20250619,Property Damage Only,-92.4046274063,40.9667891095
20251494142,20250729,Property Damage Only,-94.228183465,42.5154009623
20251494150,20250730,Property Damage Only,-90.8285633334,41.5159463789
20251494151,20250730,Property Damage Only,-93.7178756406,41.9859456412
20251494170,20250729,Property Damage Only,-90.8194259428,42.4401677005
20251494180,20250729,Property Damage Only,-92.6402486266,41.2109470889
20251494188,20250725,Property Damage Only,-91.9118495174,41.7959374659
20251494189,20250726,Property Damage Only,-92.1567313533,41.5386374709
20251494211,20250725,Property Damage Only,-92.0842085774,41.787371227
20251494242,20250710,Property Damage Only,-92.4665701935,40.740278571
20251494257,20250714,Property Damage Only,-91.7697015396,43.2913286579
20251494258,20250715,Property Damage Only,-91.7659238294,43.2909998138
20251494280,20250716,Property Damage Only,-93.9547451668,41.9823195765
20251494296,20250730,Property Damage Only,-92.7212990607,43.0961691891
20251494301,20250509,Possible/Unknown Injury Crash,-93.0787824831,42.8984054071
20251494317,20250731,Property Damage Only,-93.498976527,41.5920515431
20251494320,20250730,Property Damage Only,-93.5102340765,42.6046902695
20251494321,20250717,Property Damage Only,-93.6165650732,41.9493910077
20251494343,20250729,Property Damage Only,-92.4982718137,42.7173968562
20251494358,20250719,Property Damage Only,-92.8747151598,42.0048832721
20251494361,20250729,Property Damage Only,-93.260562669,43.1595612749
20251494379,20250727,Property Damage Only,-91.583439782,41.7519707326
20251494406,20250729,Property Damage Only,-92.1825626383,40.6737098671
