Case Number,Date of Crash,Crash Severity,Longitude,Latitude
20261531176,20260227,Property Damage Only,-95.38434445,41.32377764
20261531179,20260227,Property Damage Only,-96.56234121,43.44766773
20261531182,20260301,Property Damage Only,-94.2093113,42.54297888
20261531186,20260301,Property Damage Only,-94.98168828,42.42156358
20261531205,20260301,Property Damage Only,-93.02529424,41.68831997
20261531206,20260301,Property Damage Only,-95.46061397,41.23279791
20261531209,20260302,Property Damage Only,-93.89718833,42.11446753
20261531212,20260301,Property Damage Only,-90.34222925,41.75285732
20261531213,20260227,Property Damage Only,-91.13217697,40.80033294
20261531216,20260302,Property Damage Only,-93.67844254,41.7825872
20261531217,20260302,Property Damage Only,-90.7356651,42.0564807
20261531225,20260228,Property Damage Only,-93.38649849,42.00780457
20261531227,20260227,Property Damage Only,-91.46343038,40.63113777
20261531228,20260301,Property Damage Only,-91.44431154,40.47550455
20261531229,20260302,Property Damage Only,-91.19661411,41.22929985
20261531230,20260302,Property Damage Only,-95.44719451,41.95632735
20261531246,20260301,Property Damage Only,-92.12462573,41.63905287
20261531249,20260227,Property Damage Only,-91.30414937,42.0706425
20261531272,20260228,Property Damage Only,-91.65986403,41.20262093
20261531281,20260301,Property Damage Only,-93.55853647,41.41639464
20261531282,20260302,Property Damage Only,-93.5003145,41.25765924
20261531286,20260302,Property Damage Only,-91.96862222,41.06106258
20261531290,20260227,Property Damage Only,-92.55900151,41.49470289
20261531291,20260228,Property Damage Only,-92.63992471,41.20475766
20261531295,20260227,Property Damage Only,-94.85529752,42.55099904
20261531310,20260221,Property Damage Only,-91.55710828,40.95703573
20261531313,20260301,Property Damage Only,-95.15365554,42.89698256
20261531328,20260228,Property Damage Only,-93.57134122,42.23325695
20261531330,20260301,Property Damage Only,-91.16123626,40.86363839
20261531347,20260227,Property Damage Only,-93.06494457,42.25533093
20261531380,20260302,Property Damage Only,-91.54205989,41.68570359
20261531394,20260302,Property Damage Only,-93.66349425,41.72512888
20261531405,20260226,Property Damage Only,-95.32291087,42.01644031
20261531408,20260227,Property Damage Only,-93.12717994,41.3208027
20261531409,20260228,Property Damage Only,-93.04167542,41.30049889
20261531410,20260301,Property Damage Only,-93.12230333,41.30715225
20261531411,20260302,Property Damage Only,-92.94436098,41.3427843
20261531413,20260222,Property Damage Only,-92.6238405,41.28491196
20261531414,20260303,Property Damage Only,-90.3478242,41.61773409
20261531417,20260302,Property Damage Only,-91.58801561,42.00570572
20261531422,20260303,Property Damage Only,-95.40583675,41.98394936
20261531430,20260303,Property Damage Only,-93.69595181,41.43308398
20261531431,20260302,Property Damage Only,-91.58829867,42.46920429
20261531438,20260227,Property Damage Only,-92.63418944,40.9919512
20261531439,20260210,Property Damage Only,-92.02521961,41.01136269
20261531440,20260211,Property Damage Only,-92.09652002,41.05873134
20261531441,20260213,Property Damage Only,-92.06710128,40.92042098
20261531444,20260302,Property Damage Only,-93.23219425,41.66603866
20261531473,20260302,Property Damage Only,-94.24242044,42.0782405
20261531475,20260302,Property Damage Only,-91.17134848,40.94280598
20261531489,20260228,Property Damage Only,-90.49864005,41.56052256
20261531543,20260303,Property Damage Only,-91.11583693,42.76508638
20261531563,20260303,Property Damage Only,-94.4142748,41.16732522
20261531564,20260304,Property Damage Only,-91.42711692,40.92505093
20261531569,20260303,Property Damage Only,-91.42489675,41.97946402
20261531572,20260304,Property Damage Only,-91.62753175,41.14891501
20261531573,20260303,Suspected Minor Injury Crash,-91.08781766,41.40819015
20261531574,20260303,Property Damage Only,-90.64130777,42.00364241
20261531583,20260304,Property Damage Only,-91.54781074,41.00064314
20261531585,20260304,Property Damage Only,-90.74861452,42.49147918
20261531599,20260303,Property Damage Only,-92.40978248,40.90036157
20261531600,20260303,Property Damage Only,-92.63998414,41.10458919
20261531608,20260304,Property Damage Only,-94.49282162,41.7906164
20261531611,20260303,Property Damage Only,-91.71635864,41.30450935
20261531650,20260303,Property Damage Only,-95.10633834,43.1269053
20261531661,20260227,Property Damage Only,-91.15525762,40.75317873
20261531664,20260304,Property Damage Only,0,0
20261531669,20260304,Property Damage Only,-91.83039823,42.06611774
20261531677,20260303,Property Damage Only,-91.32198505,40.74083369
20261531681,20260304,Property Damage Only,-95.87501521,42.06522249
20261531684,20260304,Property Damage Only,-90.94498059,41.50082056
20261531686,20260304,Property Damage Only,-91.50645579,41.97587099
20261531687,20260305,Property Damage Only,-91.20080246,41.31708676
20261531692,20260305,Property Damage Only,-95.49950725,42.74876553
20261531693,20260305,Property Damage Only,-92.46556132,42.20163363
20261531703,20260305,Property Damage Only,-93.785022,41.22779469
20261531708,20260304,Property Damage Only,-91.18994172,42.13711833
20261531713,20260305,Property Damage Only,-96.32151583,42.49073575
20261531717,20260305,Property Damage Only,-91.47017635,42.56236383
20261531727,20260303,Property Damage Only,-91.90280709,42.60401275
20261531733,20260304,Property Damage Only,-91.3322651,41.24360402
20261531734,20260223,Property Damage Only,-91.11943989,41.62662275
20261531736,20260225,Property Damage Only,-91.13250447,41.69047671
20261531738,20260227,Property Damage Only,-91.34503562,41.76993101
20261531740,20260215,Property Damage Only,-91.77775089,43.289488
20261531752,20260304,Property Damage Only,-91.12840441,40.80761318
20261531770,20260305,Property Damage Only,-95.69388103,42.59199451
20261531801,20260120,Property Damage Only,-95.95803541,42.2024941
20261531831,20260304,Property Damage Only,-90.62297802,42.09339397
20261531833,20260305,Property Damage Only,-90.29434518,41.77959414
20261531842,20260305,Property Damage Only,-96.48138315,43.30256921
20261531846,20260305,Property Damage Only,-91.12682005,42.85517267
20261531855,20260304,Property Damage Only,-91.58933378,41.70469462
20261531861,20260306,Property Damage Only,-93.3963535,42.00794209
20261531862,20260305,Property Damage Only,-91.26814884,40.67080215
20261531863,20260305,Possible/Unknown Injury Crash,-91.21568696,40.72415951
20261531864,20260305,Property Damage Only,-91.37084376,40.7896279
20261531865,20260305,Property Damage Only,-91.37237539,40.76573316
20261531867,20260305,Property Damage Only,-92.03246693,43.09396701
20261531869,20260305,Property Damage Only,-91.25158168,42.03448632
20261531877,20260227,Property Damage Only,-91.57646843,41.75066865
20261531887,20260305,Property Damage Only,-91.85676124,41.002086
20261531888,20260305,Property Damage Only,-92.11619443,41.00962798
20261531889,20260305,Property Damage Only,-92.11438753,41.00957808
20261531896,20260305,Suspected Minor Injury Crash,-95.12814462,41.31784086
20261531900,20260305,Property Damage Only,-94.63020608,42.42047447
20261531912,20260225,Property Damage Only,-91.64259874,41.79616049
20261531936,20260306,Property Damage Only,-92.52362895,40.65463054
20261531945,20260303,Property Damage Only,-92.00743678,41.64462176
20261531946,20260303,Property Damage Only,-91.99870288,41.81057988
20261531947,20260304,Property Damage Only,-92.12054117,41.79704029
20261531958,20260305,Property Damage Only,-90.75810279,41.45618586
20261531959,20260305,Property Damage Only,-92.95919307,40.6891185
20261531966,20260225,Property Damage Only,-92.81127701,41.00373651
20261531972,20260303,Property Damage Only,-92.94389917,41.40732389
20261531973,20260306,Property Damage Only,-91.40877493,42.87595482
20261531976,20260306,Property Damage Only,-95.446593,42.74385757
20261531995,20260306,Property Damage Only,-91.08646727,42.7412941
20261532016,20260304,Property Damage Only,-92.13250521,42.61338496
20261532069,20260307,Property Damage Only,-93.69477468,41.75492831
20261532087,20260305,Property Damage Only,-94.45265149,41.41197506
20261532088,20260307,Property Damage Only,-95.91026243,41.98173576
20261532089,20260307,Property Damage Only,-91.06388448,41.45268024
20261532090,20260307,Property Damage Only,-91.71193904,42.1172568
20261532092,20260305,Possible/Unknown Injury Crash,-92.87168646,40.76871799
20261532093,20260308,Property Damage Only,-90.19910967,41.85065293
20261532095,20260307,Property Damage Only,-90.49593568,42.0546499
20261532096,20260307,Property Damage Only,-90.18570005,41.86693136
20261532103,20260307,Property Damage Only,-91.39507553,43.26182368
20261532108,20260308,Property Damage Only,-93.78044701,41.41762544
20261532148,20260308,Property Damage Only,-93.85573721,41.96520422
20261532161,20260309,Property Damage Only,-92.65013948,43.02500548
20261532163,20260309,Property Damage Only,-93.26172332,42.64803424
20261532167,20260309,Property Damage Only,-90.85026018,42.40812375
20261532171,20260308,Property Damage Only,-91.29865554,40.63702477
20261532187,20260307,Property Damage Only,-90.61057419,41.59998372
20261532190,20260228,Property Damage Only,-93.65567941,42.03049507
20261532193,20260307,Property Damage Only,-93.58623468,42.01138052
20261532196,20260309,Property Damage Only,-93.59239306,42.00608905
20261532197,20260309,Property Damage Only,-93.60673156,42.00529363
20261532199,20260306,Property Damage Only,-93.55944932,41.42376737
20261532201,20260308,Property Damage Only,-93.77638495,41.36387802
20261532208,20260304,Property Damage Only,-92.98386377,41.68185448
20261532211,20260307,Property Damage Only,-93.91499329,42.04962481
20261532219,20260227,Property Damage Only,-95.55448025,42.65749451
20261532221,20260308,Property Damage Only,-91.7203134,41.29346519
20261532237,20260309,Property Damage Only,-93.91004824,41.94181065
20261532242,20260305,Property Damage Only,-91.20087769,41.32390636
20261532243,20260306,Property Damage Only,-91.33259922,41.1759723
20261532245,20260302,Possible/Unknown Injury Crash,-93.0566479,42.35876234
20261532246,20260113,Property Damage Only,-91.84158286,42.45398791
20261532247,20260307,Property Damage Only,-91.26886069,41.09149641
20261532258,20260307,Property Damage Only,-96.54021557,43.23893343
20261532263,20260304,Property Damage Only,-91.62554798,42.03253196
20261532286,20260308,Property Damage Only,-91.32235834,41.17598568
20261532305,20260307,Property Damage Only,-92.8483967,40.71934945
20261532314,20260309,Possible/Unknown Injury Crash,-95.64839628,41.28953179
20261532336,20260308,Property Damage Only,-93.12808804,41.4000782
20261532337,20260308,Property Damage Only,-93.09258303,41.29968553
20261532338,20260309,Property Damage Only,-93.31558755,41.43042353
20261532344,20260305,Property Damage Only,-90.45440388,41.56115426
20261532353,20260309,Property Damage Only,-91.30595689,41.40480937
20261532368,20260310,Property Damage Only,-93.67866056,42.00476481
20261532371,20260302,Property Damage Only,-95.1250411,43.46919778
20261532375,20260310,Property Damage Only,-93.90482561,42.31084226
20261532377,20260227,Property Damage Only,-93.21080822,43.21357545
20261532378,20260303,Property Damage Only,-93.21081057,43.21068492
20261532384,20260310,Property Damage Only,-93.80012901,42.42424972
20261532386,20260308,Property Damage Only,-92.25879041,42.49121729
20261532411,20260307,Property Damage Only,-92.54660943,42.89334731
20261532413,20260310,Property Damage Only,-91.57947544,41.97651871
20261532430,20260309,Suspected Serious Injury Crash,-92.9847885,43.14227048
20261532440,20260210,Property Damage Only,-93.43698092,43.21358346
20261532441,20260309,Property Damage Only,-91.39415627,40.90558994
20261532444,20260309,Property Damage Only,-95.41366674,40.77197966
20261532474,20260309,Property Damage Only,-91.60357857,41.66847196
20261532482,20260308,Property Damage Only,-91.1706209,40.88822573
20261532484,20260310,Property Damage Only,-91.97784625,41.8071267
20261532491,20260306,Property Damage Only,-94.03445116,42.44922999
20261532505,20260310,Property Damage Only,-96.17485565,42.02674894
20261532537,20260311,Property Damage Only,-91.03815664,41.57765461
20261532542,20260310,Property Damage Only,-91.341252,42.50902219
20261532547,20260309,Property Damage Only,-91.76968081,41.10400515
20261532551,20260310,Property Damage Only,-91.88323005,41.80342664
20261532656,20260310,Property Damage Only,-90.35982214,41.70772893
20261532657,20260311,Property Damage Only,-90.47788475,41.74261525
20261532669,20260302,Property Damage Only,-92.39890971,40.81741023
20261532670,20260308,Property Damage Only,-92.30947027,40.69695211
20261532676,20260306,Property Damage Only,-92.90768054,42.08078611
20261532679,20260311,Property Damage Only,-91.15711309,40.74089453
20261532680,20260312,Property Damage Only,-92.63383803,43.1470525
20261532692,20260311,Property Damage Only,-90.75909358,41.51637841
20261532698,20260312,Property Damage Only,-91.15854179,41.23271435
20261532713,20260311,Property Damage Only,-93.64412618,42.16628775
20261532721,20260311,Property Damage Only,-91.46562672,42.51187197
20261532723,20260308,Property Damage Only,-92.5574485,41.29653007
20261532733,20260213,Property Damage Only,-91.89193235,42.1383918
20261532734,20260214,Property Damage Only,-91.86719863,42.22859054
20261532735,20260216,Property Damage Only,-92.01925726,42.18538384
20261532739,20260310,Property Damage Only,-93.41177091,43.06754623
20261532740,20260312,Property Damage Only,-93.28038872,43.14826736
20261532741,20260312,Property Damage Only,-92.40990376,41.06278004
20261532742,20260310,Property Damage Only,-91.88608878,40.95935983
20261532750,20260223,Property Damage Only,-92.29885547,42.25374657
20261532751,20260226,Property Damage Only,-92.29807593,41.92065588
20261532752,20260302,Property Damage Only,-91.94868723,42.13752094
20261532754,20260305,Property Damage Only,-91.95966495,42.29753471
20261532755,20260308,Property Damage Only,-91.83369213,41.96399114
20261532766,20260310,Property Damage Only,-94.24849902,41.31579497
20261532787,20260306,Possible/Unknown Injury Crash,-92.90827677,42.07813866
20261532808,20260311,Property Damage Only,-92.65837379,42.00155216
20261532812,20260312,Property Damage Only,-91.85040057,41.75914955
20261532815,20260311,Property Damage Only,-91.86372184,43.35601704
20261532836,20260308,Property Damage Only,-93.50032503,41.21522334
20261532837,20260226,Property Damage Only,-92.40401938,43.37120252
20261532880,20260304,Property Damage Only,-92.22145949,42.3436327
20261532887,20260310,Property Damage Only,-93.15737851,41.32275608
20261532899,20260312,Property Damage Only,-93.30229555,41.60151
20261532900,20260312,Property Damage Only,-91.38717611,40.62971043
20261532901,20260312,Property Damage Only,-96.26361114,42.47525629
20261532910,20260313,Property Damage Only,-90.24578961,41.80673579
20261532912,20260311,Property Damage Only,-93.13498467,42.73805725
20261532916,20260308,Property Damage Only,-92.52453502,42.71505939
20261532917,20260312,Property Damage Only,-91.18950442,42.3397701
20261532929,20260312,Property Damage Only,-93.20787497,42.43855247
20261532932,20260311,Property Damage Only,-92.05505872,42.38307107
20261532933,20260312,Property Damage Only,-91.86315316,42.4501693
20261532934,20260312,Property Damage Only,-91.89805828,41.59165436
20261532938,20260311,Property Damage Only,-91.11602617,42.46202556
20261532941,20260313,Property Damage Only,-95.82941961,41.24692662
20261532959,20260312,Property Damage Only,-91.98112377,42.27955313
20261532968,20260227,Property Damage Only,-92.96043736,42.00943014
20261532969,20260302,Property Damage Only,-92.9075564,42.08301963
20261532970,20260303,Property Damage Only,-92.99989117,42.08998288
20261532971,20260311,Property Damage Only,-92.92165927,41.92111733
20261532995,20260312,Property Damage Only,-91.58161757,41.64561374
20261533023,20260313,Property Damage Only,-90.73298869,42.41301385
20261533031,20260314,Property Damage Only,-90.83120852,41.78763991
20261533043,20260314,Property Damage Only,-93.7032776,41.54502827
20261533046,20260306,Property Damage Only,-96.3572951,42.90916675
20261533077,20260314,Property Damage Only,-91.22227636,43.01530687
20261533083,20260314,Property Damage Only,-95.09918518,41.06710112
20261533085,20260314,Property Damage Only,-92.53693727,41.55639778
20261533111,20260314,Property Damage Only,-94.18357672,42.54420221
20261533123,20260314,Property Damage Only,-91.15686173,40.74442163
20261533141,20260313,Property Damage Only,-92.9790539,41.35924388
20261533143,20260315,Possible/Unknown Injury Crash,-92.91149354,41.16442651
20261533147,20260315,Property Damage Only,-93.44119086,40.76026169
20261533167,20260315,Possible/Unknown Injury Crash,-93.43180683,40.8552468
20261533174,20260315,Property Damage Only,-95.41634415,41.49780157
20261533183,20260313,Property Damage Only,-91.24204886,40.71045753
20261533184,20260314,Property Damage Only,-91.36844701,40.64817542
20261533185,20260315,Property Damage Only,-91.44424194,40.47800798
20261533208,20260313,Property Damage Only,-93.05530777,42.75382902
20261533209,20260313,Property Damage Only,-92.26020887,41.74283912
20261533222,20260314,Property Damage Only,-92.50011825,41.31515755
20261533245,20260314,Property Damage Only,-93.48736814,41.87757069
20261533256,20260313,Property Damage Only,-91.81033551,42.90013951
20261533272,20260313,Property Damage Only,-95.7541149,40.65659084
20261533288,20260314,Property Damage Only,-94.10560647,41.7849446
20261533379,20260311,Property Damage Only,-93.81787562,41.56038427
20261533381,20260317,Property Damage Only,-94.59658089,41.67341298
20261533384,20260316,Property Damage Only,-93.66825453,42.07078978
20261533385,20260307,Property Damage Only,-92.65978702,41.1442126
20261533387,20260314,Property Damage Only,-96.52360534,42.87724991
20261533418,20260310,Property Damage Only,-92.33627271,42.71245714
20261533420,20260311,Property Damage Only,-92.81704043,41.03517542
20261533421,20260304,Property Damage Only,-92.56150314,41.12418893
20261533423,20260314,Property Damage Only,-92.47315492,41.09631732
20261533427,20260312,Property Damage Only,-91.47546928,41.87320449
20261533505,20260312,Property Damage Only,-93.02382529,42.00496718
20261533568,20260317,Property Damage Only,-90.74355398,42.45387255
20261533581,20260311,Property Damage Only,-91.62771255,41.72322708
20261533590,20260317,Property Damage Only,-91.39545163,42.48432628
20261533593,20260318,Property Damage Only,-92.51884998,41.48085063
20261533733,20260309,Property Damage Only,-93.06204522,41.0012439
20261533744,20260312,Property Damage Only,-94.42595475,42.01161228
20261533777,20260313,Property Damage Only,-92.07508548,42.35773848
20261533778,20260315,Property Damage Only,-92.21820297,42.44958374
20261533794,20260319,Property Damage Only,-91.45509562,42.77761421
20261533828,20260319,Property Damage Only,-91.18122404,43.04372892
20261533829,20260318,Property Damage Only,-93.35037327,42.51489074
20261533837,20260318,Property Damage Only,-94.20946489,41.83447989
20261533916,20260319,Property Damage Only,-93.89975183,41.47416743
20261533939,20260319,Property Damage Only,-95.21492748,41.32492153
20261533957,20260310,Property Damage Only,-93.63339251,42.02577469
20261533965,20260320,Property Damage Only,-90.28393751,41.80637493
20261533967,20260312,Property Damage Only,-91.30180776,41.22064936
20261533969,20260320,Property Damage Only,-94.22703564,42.70773531
20261533972,20260320,Property Damage Only,-93.55858683,41.40970179
20261533980,20260320,Property Damage Only,-95.23039111,41.89991044
20261533983,20260320,Possible/Unknown Injury Crash,-93.26245023,42.47824675
20261533990,20260320,Property Damage Only,-91.58912733,41.9767008
20261533995,20260320,Property Damage Only,-93.50187307,42.00920447
20261534010,20260318,Property Damage Only,-91.79655577,42.46826638
20261534016,20260313,Property Damage Only,-91.92342621,42.46833063
20261534028,20260320,Property Damage Only,-92.74216324,43.10509696
20261534033,20260225,Property Damage Only,0,0
20261534053,20260320,Property Damage Only,-93.70250724,41.70289279
20261534056,20260320,Property Damage Only,-93.0484545,43.42680788
20261534059,20260320,Property Damage Only,-91.25471888,40.83300514
20261534061,20260320,Property Damage Only,-93.61604897,40.63831269
20261534062,20260320,Property Damage Only,-91.5513259,42.1960721
20261534067,20260314,Property Damage Only,-91.61836513,41.06155669
20261534070,20260311,Property Damage Only,-92.83053142,40.82593226
20261534077,20260320,Property Damage Only,-91.8757874,41.76436355
20261534123,20260321,Property Damage Only,-94.40930292,42.00074914
20261534135,20260321,Suspected Minor Injury Crash,-92.10984524,41.85496182
20261534141,20260322,Property Damage Only,-92.36220285,42.025336
20261534152,20260318,Property Damage Only,-90.47899311,41.53043541
20261534157,20260322,Property Damage Only,-94.51774193,40.67585175
20261534165,20260228,Property Damage Only,-95.18112144,43.48406039
20261534166,20260302,Property Damage Only,-93.72792014,41.59346007
20261534193,20260322,Property Damage Only,-90.36237009,41.96067206
20261534201,20260318,Property Damage Only,-91.15528155,40.75317011
20261534202,20260322,Property Damage Only,-91.17285545,41.04445364
20261534229,20260321,Property Damage Only,-92.33419757,42.9653859
20261534236,20260322,Property Damage Only,-90.46417638,41.53939496
20261534249,20260320,Suspected Minor Injury Crash,-92.31719446,42.93619919
20261534270,20260321,Property Damage Only,-91.43830297,40.44410978
20261534277,20260323,Property Damage Only,-90.80768372,42.44009671
20261534326,20260321,Property Damage Only,-93.50024912,41.27568408
20261534345,20260320,Property Damage Only,-94.8469194,41.49718238
20261534347,20260320,Property Damage Only,-94.19619839,42.46464087
20261534349,20260322,Property Damage Only,-95.39418554,40.95826044
20261534402,20260318,Property Damage Only,-91.15640949,41.3161589
20261534403,20260313,Property Damage Only,-93.26215541,42.54747541
20261534410,20260322,Property Damage Only,-93.79705997,42.41899363
20261534418,20260320,Property Damage Only,-94.04989616,41.74628742
20261534420,20260323,Property Damage Only,-91.49807288,41.92065135
20261534421,20260323,Property Damage Only,-91.49910037,41.92106107
20261534423,20260319,Property Damage Only,-95.5544951,42.66053783
20261534426,20260320,Property Damage Only,-91.35236922,41.25564812
20261534431,20260320,Property Damage Only,-92.14098794,42.79516134
20261534432,20260321,Property Damage Only,-92.49654501,42.69381281
20261534435,20260321,Property Damage Only,-92.2504425,42.45555386
20261534449,20260321,Property Damage Only,-91.37483794,40.90564354
20261534460,20260319,Property Damage Only,-95.67053915,41.38113785
20261534476,20260321,Property Damage Only,-94.95484276,42.41426192
20261534477,20260322,Property Damage Only,-95.02452166,42.42195852
20261534488,20260321,Property Damage Only,-93.6837443,41.4650886
20261534510,20260310,Property Damage Only,-91.38307876,40.69315207
20261534536,20260324,Property Damage Only,-94.49408522,42.03460326
20261534537,20260320,Property Damage Only,-93.76824167,40.94936286
20261534539,20260320,Property Damage Only,-92.37353663,41.05356199
20261534540,20260323,Property Damage Only,-92.40897238,40.94066954
20261534547,20260324,Property Damage Only,-92.58145709,42.02719152
20261534573,20260312,Property Damage Only,-91.30180776,41.22064936
20261534601,20260324,Property Damage Only,-91.48220379,42.04967481
20261534603,20260317,Property Damage Only,-91.94188972,42.13661186
20261534605,20260323,Property Damage Only,-91.92136962,42.13790681
20261534629,20260320,Property Damage Only,-93.15227186,41.6839705
20261534631,20260323,Property Damage Only,-91.15496137,40.753183
20261534651,20260324,Property Damage Only,-90.65665228,42.06187331
20261534669,20260324,Property Damage Only,-95.33718943,41.02855174
20261534679,20260324,Property Damage Only,-90.29771853,41.77862891
20261534684,20260325,Property Damage Only,-91.62855756,41.04526626
20261534686,20260317,Property Damage Only,-93.06253026,41.33717797
20261534688,20260320,Property Damage Only,-92.96219648,41.3387651
20261534702,20260324,Property Damage Only,-91.30924786,42.02016603
20261534705,20260324,Property Damage Only,-93.92151367,42.28949103
20261534706,20260325,Property Damage Only,-94.50243697,41.711178
20261534709,20260324,Property Damage Only,-91.74462843,43.45348613
20261534711,20260320,Property Damage Only,-91.62688302,41.72322618
20261534719,20260318,Property Damage Only,-92.91680591,41.93447998
20261534725,20260325,Property Damage Only,-91.38950099,41.27317952
20261534729,20260324,Property Damage Only,-93.08870271,42.16620634
20261534732,20260325,Property Damage Only,-95.18352883,41.79177368
20261534734,20260322,Property Damage Only,-91.80608641,42.46026088
20261534735,20260322,Property Damage Only,-92.055625,42.44251471
20261534769,20260228,Property Damage Only,-92.05678843,40.66446297
20261534790,20260323,Property Damage Only,-92.96347667,41.42186101
20261534826,20260325,Property Damage Only,-92.10848854,41.45314533
20261534830,20260325,Property Damage Only,-91.0932317,41.05865619
20261534836,20260326,Property Damage Only,-94.88612588,43.39943898
20261534841,20260313,Property Damage Only,-90.37817806,41.67924906
20261534843,20260326,Property Damage Only,-94.34871578,42.03459355
20261534845,20260326,Possible/Unknown Injury Crash,-91.53378379,41.92630072
20261534846,20260326,Property Damage Only,-91.42453711,40.59306694
20261534851,20260326,Property Damage Only,-90.71370164,42.45916116
20261534855,20260326,Property Damage Only,-95.18018061,40.74247236
20261534865,20260325,Property Damage Only,-95.34694823,41.31812484
20261534868,20260326,Property Damage Only,-96.1143935,42.86661523
20261534874,20260324,Property Damage Only,-94.49054162,41.55872038
20261534875,20260325,Property Damage Only,-94.32278486,41.59674708
20261534876,20260326,Property Damage Only,-92.07520194,41.01140524
20261534884,20260315,Property Damage Only,-90.57833386,42.15315813
20261534888,20260320,Property Damage Only,-91.61397824,42.68755061
20261534889,20260321,Possible/Unknown Injury Crash,-91.70546861,42.75975446
20261534891,20260323,Property Damage Only,-91.71881715,42.9614486
20261534892,20260326,Property Damage Only,-91.77352175,40.64458615
20261534899,20260326,Property Damage Only,-92.39716475,41.33619271
20261534917,20260322,Property Damage Only,-96.22482821,43.08412855
20261534918,20260324,Property Damage Only,-90.89919135,41.9427748
20261534938,20260326,Property Damage Only,-91.85310609,41.59207936
20261534971,20260325,Property Damage Only,-91.59661766,41.92578908
20261534986,20260326,Property Damage Only,-92.13593142,42.61337483
20261535006,20260326,Property Damage Only,-90.6025547,42.02695671
20261535035,20260327,Property Damage Only,-91.88340357,41.17672138
20261535038,20260325,Suspected Serious Injury Crash,-91.92715048,43.42036272
20261535045,20260224,Property Damage Only,-91.29165792,40.6471187
20261535049,20260322,Property Damage Only,-91.95062524,41.00653697
20261535061,20260206,Property Damage Only,-91.50992056,40.56258063
20261535072,20260325,Property Damage Only,-91.78695172,40.99176093
20261535077,20260325,Property Damage Only,-91.820067,41.96403203
20261535079,20260323,Property Damage Only,-92.41908155,42.71503237
20261535098,20260326,Property Damage Only,-93.05488599,42.45502861
20261535102,20260325,Property Damage Only,-92.14383892,43.47978209
20261535104,20260327,Property Damage Only,-91.08439958,40.87799791
20261535126,20260329,Property Damage Only,-93.14874958,41.32193885
20261535136,20260319,Property Damage Only,-92.25639052,42.39890931
20261535140,20260327,Property Damage Only,-92.44426029,42.52754255
20261535154,20260328,Property Damage Only,-95.53460263,42.80400326
20261535155,20260327,Property Damage Only,-96.49946234,42.66518774
20261535156,20260327,Property Damage Only,-96.16525247,42.05493044
20261535158,20260327,Property Damage Only,-93.60032975,41.7991804
20261535164,20260328,Property Damage Only,-91.44030966,40.85386935
20261535169,20260327,Property Damage Only,-95.10793579,43.12688488
20261535176,20260328,Property Damage Only,-90.51002202,41.74245202
20261535180,20260327,Property Damage Only,-90.80859803,41.73495615
20261535236,20260324,Property Damage Only,-90.55698406,41.81489696
20261535257,20260329,Property Damage Only,-91.80892125,42.19002121
20261535261,20260329,Property Damage Only,-93.71162851,41.65263113
20261535306,20260329,Property Damage Only,-95.95436081,42.00121278
20261535309,20260328,Property Damage Only,-91.43110309,40.55786151
20261535310,20260328,Property Damage Only,-91.54834611,40.4656786
20261535318,20260329,Property Damage Only,-92.72708246,41.64380948
20261535336,20260329,Property Damage Only,-91.12704362,41.65960321
20261535339,20260329,Property Damage Only,-90.87236864,41.45097149
20261535341,20260329,Property Damage Only,-94.35810003,41.69177267
20261535348,20260329,Property Damage Only,-92.74798871,43.06009417
20261535356,20260330,Property Damage Only,-90.73160564,42.53045149
20261535359,20260329,Property Damage Only,-91.59237167,42.00584929
20261535360,20260330,Property Damage Only,-91.7856206,42.02971715
20261535362,20260329,Property Damage Only,-91.1681307,41.34596152
20261535369,20260329,Property Damage Only,-93.50298225,41.91383678
20261535382,20260213,Property Damage Only,-93.52753128,43.40038002
20261535383,20260329,Property Damage Only,-92.00204355,43.30691866
20261535389,20260330,Property Damage Only,-95.27450807,40.84340888
20261535392,20260328,Property Damage Only,-91.37218239,42.42681238
20261535393,20260329,Property Damage Only,-92.84569723,41.3054834
20261535395,20260327,Property Damage Only,-94.93927386,41.5196649
20261535396,20260328,Property Damage Only,-93.86216235,42.03444361
20261535401,20260328,Property Damage Only,-93.32096076,42.8914448
20261535407,20260327,Property Damage Only,-94.91211769,41.67895283
20261535452,20260325,Property Damage Only,-92.48794961,41.31747308
20261535460,20260322,Property Damage Only,-90.9654355,41.84843943
20261535477,20260330,Property Damage Only,-90.52955253,42.02286819
20261535486,20260329,Property Damage Only,-91.14737272,40.77947257
20261535498,20260326,Property Damage Only,-90.411673,41.68128764
20261535524,20260330,Property Damage Only,-92.59132322,41.79326685
20261535525,20260329,Property Damage Only,-90.34140263,41.68312283
20261535531,20260330,Property Damage Only,-96.1771408,42.08298579
20261535533,20260329,Property Damage Only,-91.09292902,41.38968461
20261535543,20260331,Property Damage Only,-93.3557782,43.15904368
20261535546,20260323,Property Damage Only,-92.03679452,42.71300473
20261535547,20260329,Property Damage Only,-93.19062925,43.10656138
20261535554,20260330,Property Damage Only,-90.83262404,42.63706588
20261535557,20260330,Property Damage Only,-91.50183517,40.68927758
20261535559,20260331,Property Damage Only,-93.90959496,42.15560988
20261535560,20260327,Property Damage Only,-91.07602415,42.46558441
20261535567,20260102,Property Damage Only,-95.1595023,42.90588615
20261535581,20260330,Property Damage Only,-93.81514108,41.8164111
